ManagedElementType,SubNetwork,ManagedElement,plmn,gNBId,cellLocalId,gNBName,CellName,nrCellScene,caSupport,resourceExpansion,cpIdNum,bwpCfgType,spectrumShareScene,pci,ssbFrequency,frequency,nrbandwidth,frequencyBandList,vswName,vbpName,vbpUnitNum,aauName,coverageType,networkingMode,mimVersion,adminState,cellState,serviceStatus,connectionState,cqiReportPeriod,duplexMode,qcellFlag,reserved251,numberOfRBs_DL,bwp0Bandwidth_DL,firstActiveBwpBandwidth_DL,numberOfRBs_UL,bwp0Bandwidth_UL,firstActiveBwpBandwidth_UL
ITBBU,441601,7905885,460-01,7905885,6,龙川老局5GBBU_18-XJ,GO_N78_河源龙川_骏景花园一期2座外引AAU3,Normal,0,true,1,multibwp,Normal,428,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905330,460-11,7905330,6,市区大学城接入网5GBBU_8-XJ,GO_N78_河源市区_卫生学校实训楼AAU3,Normal,0,true,1,multibwp,Normal,900,3408.96,3450.0,,78,VSWd1,VBPd01,1,A9631A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905326,460-11,7905326,1,市区大学城接入网5GBBU_4-XJ,GO_N78_河源市区_大学城技校宿舍AAU1,Normal,0,true,1,multibwp,Normal,117,3408.96,3450.0,,78,VSWd1,VBPd01,1,A9631A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905972,460-11,7905972,9,市区雅居乐网点5GBBU_22-XJ,GS_N78_河源市区_雅居乐一期荣会外引AAU3,Normal,0,true,1,multibwp,Normal,185,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9606A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906529,460-01,7906529,2,和平新局5GBBU_50,GO_N1_河源和平_供销合作社RRU2,Normal,0,true,1,dualbwp,Normal,464,2144.55,2130.0,,1,VSWd0e,VBPe24,1,R9264 M1821(ACA),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905330,460-01,7905330,3,市区大学城接入网5GBBU_8-XJ,GO_N78_河源市区_卫生学校玉竹楼AAU3,Normal,0,true,1,multibwp,Normal,139,3408.96,3450.0,,78,VSWd1,VBPd01,1,A9631A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905460,460-01,7905460,1,东源县局5GBBU_18-XJ,GO_N78_河源东源_塞纳湾香堤岸AAU1,Normal,0,true,1,multibwp,Normal,246,3408.96,3450.0,,78,VSWd1,VBPd01,1,A9631A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905460,460-01,7905460,8,东源县局5GBBU_18-XJ,GP_N78_河源东源_滨江花园路口视频杆AAU2,Normal,0,true,1,multibwp,Normal,1007,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9115 M1835,Micro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905800,460-11,7905800,3,龙川火车站新局5GBBU_9-XJ,GO_N78_河源龙川_通旺花园AAU3,Normal,0,true,1,multibwp,Normal,215,3408.96,3450.0,,78,VSWd1,VBPd02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906568,460-11,7906568,3,市区埔前支局5GBBU_36,GO_N78_河源市区_埔前阿里巴巴RRU3,Normal,0,true,1,multibwp,Normal,257,3408.96,3450.0,,78,VSWd0e,VBPe41,1,R9614 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905885,460-01,7905885,3,龙川老局5GBBU_18-XJ,GO_N78_河源龙川_锦绣江畔锦鑫楼外引AAU3,Normal,0,true,1,multibwp,Normal,425,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905330,460-11,7905330,5,市区大学城接入网5GBBU_8-XJ,GO_N78_河源市区_卫生学校实训楼AAU2,Normal,0,true,1,multibwp,Normal,143,3408.96,3450.0,,78,VSWd1,VBPd01,1,A9631A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906512,460-11,7906512,6,市区古竹支局5GBBU_8,GO_N1_河源市区_古竹东新五金店RRU3,Normal,0,true,1,dualbwp,Normal,767,2144.55,2130.0,,1,VSWd1,VBPe04,1,R9254E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905972,460-11,7905972,3,市区雅居乐网点5GBBU_22-XJ,GO_N78_河源市区_雅居乐君悦102栋外引AAU3,Normal,0,true,1,multibwp,Normal,701,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906512,460-11,7906512,4,市区古竹支局5GBBU_8,GO_N1_河源市区_古竹东新五金店RRU1,Normal,0,true,1,dualbwp,Normal,765,2144.55,2130.0,,1,VSWd1,VBPe04,1,R9254E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7906529,460-01,7906529,4,和平新局5GBBU_50,GO_N78_河源和平_东坝街赖屋巷RRU1,Normal,0,true,1,multibwp,Normal,367,3408.96,3450.0,,78,VSWd0e,VBPe41,1,R9614 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906096,460-01,7906096,1,市区宝源支局5GBBU_17-XJ,GS_N1_河源市区_丽日广场B区AAU1,Normal,0,true,1,dualbwp,Normal,168,2144.55,2139.9,,1,VSWd1,VBPd04,1,R9212E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905460,460-01,7905460,5,东源县局5GBBU_18-XJ,GO_N1_河源东源_东源大道东2AAU2,Normal,0,true,1,dualbwp,Normal,157,2144.55,2139.9,,1,VSWd1,VBPd04,1,R8894E M1821(A8C),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905452,460-01,7905452,6,紫金城西机楼5GBBU_6-XJ,GO_N78_河源紫金_公路养护中心AAU3,Normal,0,true,1,multibwp,Normal,213,3408.96,3450.0,,78,VSWc2,VBPc5,1,A9611 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905885,460-11,7905885,5,龙川老局5GBBU_18-XJ,GO_N78_河源龙川_骏景花园一期2座外引AAU2,Normal,0,true,1,multibwp,Normal,427,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905820,460-01,7905820,6,连平县局5GBBU_30-XJ,GO_N78_河源连平_恒基大厦AAU3,Normal,0,true,1,multibwp,Normal,149,3408.96,3450.0,,78,VSWd1,VBPd02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906142,460-11,7906142,1,市区火车站5GBBU_26-XJ,GS_N78_河源市区_翠泽雅园翠景3栋外引AAU1,Normal,0,true,1,multibwp,Normal,476,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,1,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905541,460-11,7905541,2,市区兴源局5GBBU_10,GO_N78_河源市区_东埔群丰TAAU2,Normal,0,true,1,multibwp,Normal,749,3408.96,3450.0,,78,VSWd1,VBPd02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906568,460-01,7906568,1,市区埔前支局5GBBU_36,GO_N78_河源市区_埔前阿里巴巴RRU1,Normal,0,true,1,multibwp,Normal,255,3408.96,3450.0,,78,VSWd0e,VBPe41,1,R9614 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905326,460-01,7905326,1,市区大学城接入网5GBBU_4-XJ,GO_N78_河源市区_大学城技校宿舍AAU1,Normal,0,true,1,multibwp,Normal,117,3408.96,3450.0,,78,VSWd1,VBPd01,1,A9631A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905541,460-11,7905541,4,市区兴源局5GBBU_10,GO_N78_河源市区_无线中心AAU1,Normal,0,true,1,multibwp,Normal,298,3408.96,3450.0,,78,VSWd1,VBPd02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905972,460-01,7905972,8,市区雅居乐网点5GBBU_22-XJ,GS_N78_河源市区_雅居乐一期荣会外引AAU2,Normal,0,true,1,multibwp,Normal,184,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9606A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905326,460-11,7905326,105,市区大学城接入网5GBBU_4-XJ,GO_N78_河源市区_河职院宿舍楼C2栋AAU2（二载）,Normal,0,true,1,multibwp,Normal,865,3509.76,3549.96,,78,VSWd1,VBPe01,1,A9631A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906410,460-11,7906410,1600,市区大学城接入网5GBBU_34,GO_N5_河源市区_河职院实训楼RRU1,Normal,0,true,1,dualbwp,45GInBandLteInLowFreq,604,877.35,876.9,,5,VSWd0e,VBPe24,1,R9254 S8500(A6A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7906410,460-11,7906410,1601,市区大学城接入网5GBBU_34,GO_N5_河源市区_河职院实训楼RRU2,Normal,0,true,1,dualbwp,45GInBandLteInLowFreq,605,877.35,876.9,,5,VSWd0e,VBPe24,1,R9254 S8500(A6A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7906063,460-11,7906063,2,东源县局5GBBU_31-XJ,GS_N1_河源东源_桃源国际一期1-2栋AAU2,Normal,0,true,1,dualbwp,Normal,154,2144.55,2139.9,,1,VSWd1,VBPd04,1,R9212E S2100(A8A),Macro,1,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905820,460-11,7905820,6,连平县局5GBBU_30-XJ,GO_N78_河源连平_恒基大厦AAU3,Normal,0,true,1,multibwp,Normal,149,3408.96,3450.0,,78,VSWd1,VBPd02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905460,460-01,7905460,4,东源县局5GBBU_18-XJ,GO_N1_河源东源_东源大道东2AAU1,Normal,0,true,1,dualbwp,Normal,156,2144.55,2139.9,,1,VSWd1,VBPd04,1,R8894E M1821(A8C),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905326,460-01,7905326,103,市区大学城接入网5GBBU_4-XJ,GO_N78_河源市区_大学城技校宿舍AAU3（二载）,Normal,0,true,1,multibwp,Normal,863,3509.76,3549.96,,78,VSWd1,VBPe01,1,A9631A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905800,460-11,7905800,1,龙川火车站新局5GBBU_9-XJ,GO_N78_河源龙川_通旺花园AAU1,Normal,0,true,1,multibwp,Normal,213,3408.96,3450.0,,78,VSWd1,VBPd02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905326,460-01,7905326,6,市区大学城接入网5GBBU_4-XJ,GO_N78_河源市区_河职院宿舍楼C2栋AAU3,Normal,0,true,1,multibwp,Normal,116,3408.96,3450.0,,78,VSWd1,VBPd01,1,A9631A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906063,460-11,7906063,6,东源县局5GBBU_31-XJ,GS_N1_河源东源_桃源国际一期6-8栋AAU3,Normal,0,true,1,dualbwp,Normal,161,2144.55,2139.9,,1,VSWd1,VBPd04,1,R9212E S2100(A8A),Macro,1,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7906096,460-01,7906096,2,市区宝源支局5GBBU_17-XJ,GS_N1_河源市区_丽日广场B区AAU2,Normal,0,true,1,dualbwp,Normal,169,2144.55,2139.9,,1,VSWd1,VBPd04,1,R9212E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7906063,460-01,7906063,3,东源县局5GBBU_31-XJ,GS_N1_河源东源_桃源国际一期1-2栋AAU3,Normal,0,true,1,dualbwp,Normal,44,2144.55,2139.9,,1,VSWd1,VBPd04,1,R9212E S2100(A8A),Macro,1,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905885,460-01,7905885,4,龙川老局5GBBU_18-XJ,GO_N78_河源龙川_骏景花园一期2座外引AAU1,Normal,0,true,1,multibwp,Normal,426,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905800,460-01,7905800,5,龙川火车站新局5GBBU_9-XJ,GO_N78_河源龙川_龙川新城YAAU2,Normal,0,true,1,multibwp,Normal,385,3408.96,3450.0,,78,VSWd1,VBPd02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905326,460-11,7905326,5,市区大学城接入网5GBBU_4-XJ,GO_N78_河源市区_河职院宿舍楼C2栋AAU2,Normal,0,true,1,multibwp,Normal,115,3408.96,3450.0,,78,VSWd1,VBPe01,1,A9631A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905820,460-01,7905820,4,连平县局5GBBU_30-XJ,GO_N78_河源连平_恒基大厦AAU1,Normal,0,true,1,multibwp,Normal,147,3408.96,3450.0,,78,VSWd1,VBPd02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905326,460-11,7905326,103,市区大学城接入网5GBBU_4-XJ,GO_N78_河源市区_大学城技校宿舍AAU3（二载）,Normal,0,true,1,multibwp,Normal,863,3509.76,3549.96,,78,VSWd1,VBPe01,1,A9631A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905516,460-01,7905516,2,市区兴源局5GBBU_39,GO_N78_河源市区_天和城AAU2,Normal,0,true,1,multibwp,Normal,954,3408.96,3450.0,,78,VSWc2,VBPc5,1,A9611 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905326,460-11,7905326,2,市区大学城接入网5GBBU_4-XJ,GO_N78_河源市区_大学城技校宿舍AAU2,Normal,0,true,1,multibwp,Normal,118,3408.96,3450.0,,78,VSWd1,VBPd01,1,A9631A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905326,460-01,7905326,105,市区大学城接入网5GBBU_4-XJ,GO_N78_河源市区_河职院宿舍楼C2栋AAU2（二载）,Normal,0,true,1,multibwp,Normal,865,3509.76,3549.96,,78,VSWd1,VBPe01,1,A9631A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906142,460-11,7906142,4,市区火车站5GBBU_26-XJ,GS_N78_河源市区_翠泽雅园翠和3栋外引AAU1,Normal,0,true,1,multibwp,Normal,402,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,1,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905326,460-01,7905326,104,市区大学城接入网5GBBU_4-XJ,GO_N78_河源市区_河职院宿舍楼C2栋AAU1（二载）,Normal,0,true,1,multibwp,Normal,864,3509.76,3549.96,,78,VSWd1,VBPd01,1,A9631A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906142,460-01,7906142,4,市区火车站5GBBU_26-XJ,GS_N78_河源市区_翠泽雅园翠和3栋外引AAU1,Normal,0,true,1,multibwp,Normal,402,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,1,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905972,460-01,7905972,7,市区雅居乐网点5GBBU_22-XJ,GS_N78_河源市区_雅居乐一期荣会外引AAU1,Normal,0,true,1,multibwp,Normal,1002,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9606A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905972,460-01,7905972,6,市区雅居乐网点5GBBU_22-XJ,GO_N78_河源市区_雅居乐花系列89栋外引AAU2,Normal,0,true,1,multibwp,Normal,941,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905972,460-01,7905972,5,市区雅居乐网点5GBBU_22-XJ,GO_N78_河源市区_雅居乐花系列89栋外引AAU1,Normal,0,true,1,multibwp,Normal,940,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905516,460-01,7905516,4,市区兴源局5GBBU_39,GO_N78_河源市区_东江盛世A1栋外引AAU1,Normal,0,true,1,multibwp,Normal,621,3408.96,3450.0,,78,VSWc2,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906512,460-11,7906512,7,市区古竹支局5GBBU_8,GO_N1_河源市区_古竹潮沙村RRU1,Normal,0,true,1,dualbwp,Normal,768,2144.55,2130.0,,1,VSWd1,VBPe04,1,R9254E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905326,460-11,7905326,101,市区大学城接入网5GBBU_4-XJ,GO_N78_河源市区_大学城技校宿舍AAU1（二载）,Normal,0,true,1,multibwp,Normal,862,3509.76,3549.96,,78,VSWd1,VBPd01,1,A9631A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905516,460-11,7905516,4,市区兴源局5GBBU_39,GO_N78_河源市区_东江盛世A1栋外引AAU1,Normal,0,true,1,multibwp,Normal,621,3408.96,3450.0,,78,VSWc2,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905972,460-01,7905972,11,市区雅居乐网点5GBBU_22-XJ,GS_N78_河源市区_恒大名都13栋外引AAU2,Normal,0,true,1,multibwp,Normal,412,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9606A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905516,460-11,7905516,6,市区兴源局5GBBU_39,GO_N78_河源市区_东江盛世A1栋外引AAU3,Normal,0,true,1,multibwp,Normal,623,3408.96,3450.0,,78,VSWc2,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905910,460-01,7905910,4,市区埔前支局5GBBU_12-XJ,GO_N78_河源市区_澳星科技公司AAU1,Normal,0,true,1,multibwp,Normal,342,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905460,460-01,7905460,6,东源县局5GBBU_18-XJ,GO_N1_河源东源_东源大道东2AAU3,Normal,0,true,1,dualbwp,Normal,158,2144.55,2139.9,,1,VSWd1,VBPd04,1,R8894E M1821(A8C),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905460,460-11,7905460,2,东源县局5GBBU_18-XJ,GO_N78_河源东源_塞纳湾香堤岸AAU2,Normal,0,true,1,multibwp,Normal,247,3408.96,3450.0,,78,VSWd1,VBPd01,1,A9631A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906063,460-11,7906063,5,东源县局5GBBU_31-XJ,GS_N1_河源东源_桃源国际一期6-8栋AAU2,Normal,0,true,1,dualbwp,Normal,160,2144.55,2139.9,,1,VSWd1,VBPd04,1,R9212E S2100(A8A),Macro,1,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7906512,460-01,7906512,3,市区古竹支局5GBBU_8,GO_N1_河源市区_古竹顺达餐厅RRU3,Normal,0,true,1,dualbwp,Normal,162,2144.55,2130.0,,1,VSWd1,VBPe04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7906529,460-11,7906529,2,和平新局5GBBU_50,GO_N1_河源和平_供销合作社RRU2,Normal,0,true,1,dualbwp,Normal,464,2144.55,2130.0,,1,VSWd0e,VBPe24,1,R9264 M1821(ACA),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905516,460-01,7905516,5,市区兴源局5GBBU_39,GO_N78_河源市区_东江盛世A1栋外引AAU2,Normal,0,true,1,multibwp,Normal,622,3408.96,3450.0,,78,VSWc2,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905326,460-01,7905326,4,市区大学城接入网5GBBU_4-XJ,GO_N78_河源市区_河职院宿舍楼C2栋AAU1,Normal,0,true,1,multibwp,Normal,114,3408.96,3450.0,,78,VSWd1,VBPd01,1,A9631A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906142,460-11,7906142,5,市区火车站5GBBU_26-XJ,GS_N78_河源市区_翠泽雅园翠和3栋外引AAU2,Normal,0,true,1,multibwp,Normal,403,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,1,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905972,460-11,7905972,7,市区雅居乐网点5GBBU_22-XJ,GS_N78_河源市区_雅居乐一期荣会外引AAU1,Normal,0,true,1,multibwp,Normal,1002,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9606A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905541,460-01,7905541,3,市区兴源局5GBBU_10,GO_N78_河源市区_东埔群丰TAAU3,Normal,0,true,1,multibwp,Normal,750,3408.96,3450.0,,78,VSWd1,VBPd02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906529,460-11,7906529,1,和平新局5GBBU_50,GO_N1_河源和平_供销合作社RRU1,Normal,0,true,1,dualbwp,Normal,463,2144.55,2130.0,,1,VSWd0e,VBPe24,1,R9264 M1821(ACA),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905910,460-11,7905910,3,市区埔前支局5GBBU_12-XJ,GO_N78_河源市区_黄岗中学AAU3,Normal,0,true,1,multibwp,Normal,362,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906063,460-01,7906063,1,东源县局5GBBU_31-XJ,GS_N1_河源东源_桃源国际一期1-2栋AAU1,Normal,0,true,1,dualbwp,Normal,153,2144.55,2139.9,,1,VSWd1,VBPd04,1,R9212E S2100(A8A),Macro,1,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7906063,460-01,7906063,2,东源县局5GBBU_31-XJ,GS_N1_河源东源_桃源国际一期1-2栋AAU2,Normal,0,true,1,dualbwp,Normal,154,2144.55,2139.9,,1,VSWd1,VBPd04,1,R9212E S2100(A8A),Macro,1,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7906512,460-01,7906512,9,市区古竹支局5GBBU_8,GO_N1_河源市区_古竹潮沙村RRU3,Normal,0,true,1,dualbwp,Normal,770,2144.55,2130.0,,1,VSWd1,VBPe04,1,R9254E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7906063,460-01,7906063,4,东源县局5GBBU_31-XJ,GS_N1_河源东源_桃源国际一期6-8栋AAU1,Normal,0,true,1,dualbwp,Normal,159,2144.55,2139.9,,1,VSWd1,VBPd04,1,R9212E S2100(A8A),Macro,1,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905910,460-11,7905910,5,市区埔前支局5GBBU_12-XJ,GO_N78_河源市区_澳星科技公司AAU2,Normal,0,true,1,multibwp,Normal,343,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905972,460-01,7905972,4,市区雅居乐网点5GBBU_22-XJ,GO_N78_河源市区_雅居乐君悦102栋外引AAU4,Normal,0,true,1,multibwp,Normal,479,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905910,460-11,7905910,4,市区埔前支局5GBBU_12-XJ,GO_N78_河源市区_澳星科技公司AAU1,Normal,0,true,1,multibwp,Normal,342,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
